Word;Polarity;Retranslation
TORTUEUX;-1;TORTUOUS
CHATOUILLEUX;-1;TICKLISH
TRAGÉDIE;-1;TRAGEDY
TRAGIQUE;-1;TRAGIC
TRAÎTRE;-1;TRAITOR
TRAMP;-1;TRAMP
FOULER AUX PIEDS;-1;TO TRAMPLE
TRANSGRESSER;-1;TRANSGRESS
TRAP;-1;TRAP
TRAP;-1;TRAP
TRAUMATISME;-1;TRAUMA
TRAUMATIQUE;-1;TRAUMATIC
PERFIDE;-1;TREACHEROUS
TRAHISON;-1;BETRAYAL
TRAHISON;-1;BETRAYAL
TRAHISON;-1;BETRAYAL
INTRUSION;-1;INTRUSION
ASTUCE;-1;TIP
ASTUCE;-1;TIP
TRIVIAL;-1;TRIVIAL
TROUBLE;-1;DISORDER
TROUBLE;-1;DISORDER
TROUBLE;-1;DISORDER
TROUBLE;-1;DISORDER
GÊNANTS;-1;TROUBLESOME
ÉCOLE BUISSONNIÈRE;-1;TRUANT
FRAYER UN CHEMIN;-1;BLAZE A TRAIL
ESSAYEZ;-1;TRY
ESSAYEZ;-1;TRY
TURBULENT;-1;TURBULENT
TOURMENTE;-1;TURMOIL
TOUR;-1;TOUR
TOUR;-1;TOUR
SECOUSSE;-1;SHAKE
TYRANNIE;-1;TYRANNY
LAID;-1;UGLY
ULTIMATUM;-1;ULTIMATUM
PAS HABITUÉ;-1;NO REGULAR
UNARM;-1;UNARM
SANS ATTRAIT;-1;UNATTRACTIVE
INAUTHENTIQUE;-1;INAUTHENTIC
INÉVITABLE;-1;INEVITABLE
INSUPPORTABLE;-1;UNBEARABLE
INCROYABLE;-1;INCREDIBLE
INCIVILE;-1;UNCIVIL
IMPUR;-1;UNCLEAN
PAS CLAIR;-1;NOT CLEAR
MAL À L’AISE;-1;UNCOMFORTABLE
GROSSIERS;-1;COARSE
UNDEPENDABILITY;-1;UNDEPENDABILITY
PEU FIABLE;-1;UNRELIABLE
MINER;-1;MINER
UNDERWORLD;-1;UNDERWORLD
INDÉSIRABLES;-1;UNWANTED
DÉFIT;-1;CHALLENGE
INDIGNE;-1;UNWORTHY
ANNULER;-1;CANCEL
ANNULÉE;-1;CANCELLED
INDU;-1;INDU
MALAISE;-1;DISCOMFORT
MAL À L’AISE;-1;UNCOMFORTABLE
PAS RENTABLE;-1;NOT PROFITABLE
CHÔMEURS;-1;UNEMPLOYED
INÉGALE;-1;UNEVEN
INÉGALE;-1;UNEVEN
FERMER DE FAÇON INATTENDUE;-1;QUIT UNEXPECTEDLY
DÉLOYALE;-1;UNFAIR
INFIDÈLE;-1;INFIDEL
PEU FAMILIER;-1;UNFAMILIAR
DÉFAVORABLE;-1;UNFAVOURABLE
INSENSIBLE;-1;INSENSITIVE
IMPROPRES;-1;UNSUITABLE
IMPRÉVUES;-1;UNFORESEEN
MALHEUREUX;-1;UNHAPPY
MALHEUREUX;-1;UNHAPPY
MALHEUREUX;-1;UNHAPPY
INAMICAL;-1;UNFRIENDLY
INGRAT;-1;UNGRATEFUL
NON GARDÉ;-1;NOT GUARDED
MALHEUR;-1;MISFORTUNE
MALHEUREUX;-1;UNHAPPY
MALSAIN;-1;UNHEALTHY
SANS IMPORTANCE;-1;UNIMPORTANT
MAL INFORMÉS;-1;BADLY INFORMED
INJUSTE;-1;UNFAIR
INJUSTIFIÉE;-1;UNJUSTIFIED
MÉCHANT;-1;BAD GUY
ILLICITES;-1;ILLICIT
PAS DE CHANCE;-1;NO LUCK
IMPASSIBLE;-1;IMPASSIVE
CONTRE NATURE;-1;AGAINST NATURE
INUTILES;-1;UNNECESSARY
TOUCHANTS;-1;TOUCHING
INAPERÇU;-1;UNNOTICED
NON PRISE EN CHARGE;-1;NOT SUPPORTED
DÉSAGRÉABLE;-1;UNPLEASANT
IMPOPULAIRES;-1;UNPOPULAR
NON RENTABLES;-1;UNPROFITABLE
NON QUALIFIÉ;-1;NOT QUALIFIED
DÉRAISONNABLE;-1;UNREASONABLE
MANQUE DE FIABILITÉ;-1;LACK OF RELIABILITY
PEU FIABLE;-1;UNRELIABLE
TROUBLES;-1;DISORDERS
INDISCIPLINÉS;-1;UNRULY
NON SÉCURISÉ;-1;NON-SECURE
INSATISFAISANTE;-1;UNSATISFACTORY
SANS SCRUPULES;-1;UNSCRUPULOUS
INVISIBLE;-1;INVISIBLE
TROUBLANT;-1;DISTURBING
BOITEUX;-1;LAME
INDICIBLE;-1;UNSPEAKABLE
UNSTABLE;-1;UNSTABLE
PERTE D’ÉQUILIBRE;-1;LOSS OF BALANCE
INSTABLE;-1;UNSTABLE
INFRUCTUEUSE;-1;UNSUCCESSFUL
PRÉMATURÉE;-1;PREMATURE
SANS FORMATION;-1;WITHOUT TRAINING
FAUX;-1;FAKE
PAS DIGNE DE CONFIANCE;-1;NOT TRUSTWORTHY
MENSONGE;-1;LIE
PAS DISPOSÉ;-1;NOT WILLING
MANQUE DE VOLONTÉ;-1;LACK OF WILL
PAS SAGE;-1;NOT WISE
INDIGNE;-1;UNWORTHY
BOULEVERSEMENT;-1;UPHEAVAL
SOULÈVEMENT;-1;UPRISING
UPROAR;-1;UPROAR
DÉRACINER;-1;UPROOT
BOULEVERSÉ;-1;UPSET
BOULEVERSÉ;-1;UPSET
BOULEVERSÉ;-1;UPSET
BOULEVERSÉ;-1;UPSET
BOULEVERSÉ;-1;UPSET
INUTILE;-1;USELESS
USURPER;-1;USURP
ÉNONCIATION;-1;SAYING
VAGABOND;-1;VAGABOND
VAGABOND;-1;VAGABOND
VAGUE;-1;WAVE
IMPRÉCISION;-1;VAGUENESS
VAIN;-1;VAIN
S’ÉVANOUISSENT;-1;VANISH
MEUBLE-LAVABO;-1;VANITY
VÉHÉMENTE;-1;VEHEMENT
VENGEANCE;-1;REVENGE
VENIN;-1;VENOM
VENIMEUX;-1;VENOMOUS
DROIT DE VETO;-1;VETO POWER
VEX;-1;VEX
VEXATION;-1;VEXATION
PÉNIBLE;-1;PAINFUL
VICE;-1;VICE
VICIEUX;-1;VICIOUS
VIE;-1;LIFE
VILE;-1;VILE
MÉCHANT;-1;BAD GUY
VIOLENT;-1;VIOLENT
VIOLATION;-1;VIOLATION
VIOLENCE;-1;VIOLENCE
VIOLENTE;-1;VIOLENT
VIPER;-1;VIPER
VIDE;-1;VACUUM
VOLATILS;-1;VOLATILE
VOLATILITÉ;-1;VOLATILITY
VOMIR;-1;THROW UP
VULGAIRE;-1;VULGAR
WAYMEL;-1;WAL
ATTENDRE;-1;WAIT
SE VAUTRER;-1;WALLOW
FLACHE;-1;FLACH
DÉVERGONDÉE;-1;WANTON
GUERRE;-1;WAR
GUERRE;-1;WAR
GUERRIÈRE;-1;WARRIOR
WARP;-1;WARP
MÉFIER;-1;WARY
DÉCHETS;-1;WASTE
DÉCHETS;-1;WASTE
GASPILLAGE;-1;WASTE
GASPILLAGE;-1;WASTE
CAPRICIEUX;-1;CAPRICIOUS
AFFAIBLIR;-1;WEAKEN
PORTER;-1;PORTER
LASSITUDE;-1;FATIGUE
FASTIDIEUX;-1;TEDIOUS
WEE;-1;WEE
MAUVAISES HERBES;-1;WEEDS
PLEUREZ;-1;CRY
BIZARRE;-1;WEIRD
WENCH;-1;WENCH
WHACK;-1;WHACK
GÉMISSEMENT;-1;GROAN
SE LAMENTER;-1;LAMENT
FOUET;-1;WHIP
FOUET;-1;WHIP
FOUET;-1;WHIP
MÉCHANTS;-1;BAD GUYS
MÉCHANCETÉ;-1;WICKEDNESS
SAUVAGE;-1;WILD
SAUVAGE;-1;WILD
SAUVAGE;-1;WILD
SAUVAGE;-1;WILD
FLÉTRISSEMENT;-1;WILTING
RUSÉ;-1;RUSE
WINCE;-1;WINCE
SORCELLERIE;-1;WITCHCRAFT
RETENU;-1;RETAINED
RETENIR;-1;REMEMBER
MALHEUR;-1;MISFORTUNE
LAMENTABLE;-1;DISMAL
PORTÉS;-1;DOORS
PORTÉS;-1;DOORS
INQUIET;-1;WORRIED
VOUS INQUIÉTEZ PAS;-1;WORRY NOT
VOUS INQUIÉTEZ PAS;-1;WORRY NOT
VOUS INQUIÉTEZ PAS;-1;WORRY NOT
VOUS INQUIÉTEZ PAS;-1;WORRY NOT
VOUS INQUIÉTEZ PAS;-1;WORRY NOT
PIRE;-1;WORSE
S’AGGRAVER;-1;GET WORSE
PIRES;-1;WORST
SANS VALEUR;-1;NO VALUE
PLAIE;-1;WOUND
PLAIE;-1;WOUND
PLAIE;-1;WOUND
COLÈRE;-1;ANGER
ÉPAVE;-1;WRECK
WRESTLE;-1;WRESTLE
MISÉRABLE;-1;MISERABLE
MISÈRE;-1;MISERY
WRINKLE;-1;WRINKLE
SE TORDENT;-1;TWIST
MAL;-1;EVIL
MAL;-1;EVIL
FAIT ILLICITE;-1;WRONGFUL
FORGÉ;-1;FORGED
BÂILLEMENT;-1;YAWN
ASPIRENT;-1;ASPIRE
YELP;-1;YELP
